,AnimalID,DateTime_Intake,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,Result,year,month,percent,Time_stayed,Time_stayed_days
100,A775101,2019-11-22 12:22:00,Stray,Normal,Dog,Neutered Male,1.0,Chihuahua Shorthair Mix,light,2019-11-26 11:41:00,2018-04-13 00:00:00,Neutered Male,1.0,0.0,2019,11,1.098901098901099,3 days 23:19:00.000000000,3.9715277777777778
101,A771512,2018-05-06 11:36:00,Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,dark,2018-05-09 07:13:00,2017-05-06 00:00:00,Intact Female,1.0,0.0,2018,5,1.0416666666666665,2 days 19:37:00.000000000,2.8173611111111114
102,A761557,2017-11-06 17:28:00,Stray,Sick,Cat,Unknown,6.0,Domestic Shorthair Mix,dark,2017-11-06 18:06:00,2011-11-06 00:00:00,Unknown,6.0,1.0,2017,11,1.098901098901099,0 days 00:38:00.000000000,0.02638888888888889
103,A725293,2016-04-27 17:48:00,Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,medium,2016-06-03 15:36:00,2015-04-27 00:00:00,Spayed Female,1.0,0.0,2016,4,1.5873015873015872,36 days 21:48:00.000000000,36.90833333333333
104,A735139,2016-09-19 17:08:00,Public Assist,Normal,Dog,Neutered Male,0.6666666666666666,Pit Bull Mix,dark,2016-09-28 11:06:00,2016-01-19 00:00:00,Neutered Male,0.6666666666666666,0.0,2016,9,1.1494252873563218,8 days 17:58:00.000000000,8.748611111111112
105,A807826,2019-10-30 16:50:00,Owner Surrender,Normal,Cat,Neutered Male,11.0,Domestic Shorthair,light,2019-11-10 16:45:00,2008-10-30 00:00:00,Neutered Male,11.0,0.0,2019,10,0.9345794392523363,10 days 23:55:00.000000000,10.996527777777779
106,A667470,2013-11-18 15:40:00,Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair Mix,medium,2014-02-08 12:48:00,2013-10-20 00:00:00,Spayed Female,0.25,0.0,2013,11,1.098901098901099,81 days 21:08:00.000000000,81.88055555555556
107,A670498,2014-01-09 12:05:00,Owner Surrender,Normal,Cat,Intact Female,1.0,Domestic Longhair Mix,dark,2014-01-14 16:50:00,2013-01-09 00:00:00,Spayed Female,1.0,0.0,2014,1,1.694915254237288,5 days 04:45:00.000000000,5.197916666666667
108,A714174,2015-10-19 11:56:00,Public Assist,Injured,Cat,Intact Female,1.0,Domestic Shorthair Mix,dark,2015-10-19 15:57:00,2014-10-19 00:00:00,Intact Female,1.0,0.0,2015,10,0.9345794392523363,0 days 04:01:00.000000000,0.1673611111111111
109,A668706,2013-12-07 15:36:00,Stray,Normal,Cat,Intact Male,0.4166666666666667,Domestic Shorthair Mix,light,2013-12-17 12:13:00,2013-07-07 00:00:00,Neutered Male,0.4166666666666667,0.0,2013,12,1.25,9 days 20:37:00.000000000,9.859027777777778
110,A792226,2019-04-08 10:57:00,Stray,Injured,Dog,Intact Female,2.0,Pit Bull/Pug,light,2019-08-17 12:28:00,2017-04-08 00:00:00,Spayed Female,2.0,0.0,2019,4,1.5873015873015872,131 days 01:31:00.000000000,131.06319444444443
111,A717538,2015-12-09 18:00:00,Stray,Injured,Dog,Intact Female,10.0,Miniature Schnauzer Mix,dark,2015-12-22 19:46:00,2005-12-09 00:00:00,Intact Female,10.0,1.0,2015,12,1.25,13 days 01:46:00.000000000,13.073611111111111
112,A697373,2015-03-02 14:58:00,Owner Surrender,Normal,Dog,Spayed Female,0.8333333333333334,Dachshund Wirehair/Cairn Terrier,dark,2015-03-04 15:38:00,2014-04-22 00:00:00,Spayed Female,0.8333333333333334,0.0,2015,3,1.3157894736842104,2 days 00:40:00.000000000,2.0277777777777777
113,A773438,2018-06-01 11:26:00,Owner Surrender,Normal,Cat,Neutered Male,3.0,Domestic Shorthair Mix,medium,2018-06-10 14:12:00,2015-06-01 00:00:00,Neutered Male,3.0,0.0,2018,6,0.8928571428571428,9 days 02:46:00.000000000,9.115277777777777
114,A777444,2018-07-28 15:46:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,light,2018-08-31 14:01:00,2018-06-13 00:00:00,Spayed Female,0.16666666666666666,0.0,2018,7,1.2195121951219512,33 days 22:15:00.000000000,33.927083333333336
115,A669820,2013-12-27 18:09:00,Wildlife,Normal,Other,Unknown,1.0,Bat Mix,dark,2013-12-27 18:57:00,2012-12-27 00:00:00,Unknown,1.0,1.0,2013,12,1.25,0 days 00:48:00.000000000,0.03333333333333333
116,A774755,2018-06-19 17:04:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,dark,2018-06-21 06:17:00,2018-05-20 00:00:00,Intact Male,0.07692307692307693,0.0,2018,6,0.8928571428571428,1 days 13:13:00.000000000,1.5506944444444444
117,A726348,2016-05-10 07:44:00,Stray,Injured,Dog,Neutered Male,4.0,Chihuahua Shorthair Mix,dark,2016-05-14 15:40:00,2012-05-10 00:00:00,Neutered Male,4.0,0.0,2016,5,1.0416666666666665,4 days 07:56:00.000000000,4.330555555555556
118,A752135,2017-07-16 12:35:00,Stray,Normal,Dog,Spayed Female,2.0,Australian Shepherd/Field Spaniel,dark,2017-07-26 13:41:00,2015-06-18 00:00:00,Spayed Female,2.0,0.0,2017,7,1.2195121951219512,10 days 01:06:00.000000000,10.045833333333333
119,A793073,2019-06-02 12:16:00,Stray,Normal,Dog,Intact Male,1.0,Boxer Mix,dark,2019-06-09 17:52:00,2018-06-02 00:00:00,Neutered Male,1.0,0.0,2019,6,0.8928571428571428,7 days 05:36:00.000000000,7.233333333333333
120,A670319,2014-01-05 18:03:00,Stray,Normal,Dog,Neutered Male,3.0,Miniature Schnauzer Mix,light,2014-01-06 12:55:00,2011-01-05 00:00:00,Neutered Male,3.0,0.0,2014,1,1.694915254237288,0 days 18:52:00.000000000,0.7861111111111111
121,A687689,2015-12-06 15:05:00,Owner Surrender,Normal,Dog,Neutered Male,1.0,American Bulldog Mix,light,2015-12-16 11:46:00,2014-07-08 00:00:00,Neutered Male,1.0,0.0,2015,12,1.25,9 days 20:41:00.000000000,9.861805555555556
122,A718511,2017-02-12 15:47:00,Stray,Normal,Dog,Spayed Female,5.0,Pit Bull Mix,light,2017-02-13 11:06:00,2012-01-01 00:00:00,Spayed Female,5.0,0.0,2017,2,1.5151515151515151,0 days 19:19:00.000000000,0.8048611111111111
123,A657795,2014-12-04 14:56:00,Stray,Normal,Dog,Neutered Male,1.0,Labrador Retriever Mix,dark,2014-12-04 16:00:00,2013-01-04 00:00:00,Neutered Male,1.0,0.0,2014,12,1.25,0 days 01:04:00.000000000,0.04444444444444445
124,A805096,2019-09-22 12:58:00,Owner Surrender,Normal,Dog,Intact Male,0.3333333333333333,Catahoula Mix,medium,2019-10-26 12:38:00,2019-04-29 00:00:00,Intact Male,0.4166666666666667,0.0,2019,9,1.1494252873563218,33 days 23:40:00.000000000,33.986111111111114
125,A679690,2014-05-24 18:21:00,Stray,Sick,Dog,Intact Male,0.16666666666666666,Golden Retriever Mix,light,2014-05-24 18:53:00,2014-02-24 00:00:00,Intact Male,0.16666666666666666,0.0,2014,5,1.0416666666666665,0 days 00:32:00.000000000,0.022222222222222227
126,A684704,2014-07-27 13:34:00,Stray,Nursing,Cat,Intact Female,0.005479452054794521,Domestic Shorthair Mix,dark,2014-07-29 14:34:00,2014-07-25 00:00:00,Intact Female,0.010958904109589041,0.0,2014,7,1.2195121951219512,2 days 01:00:00.000000000,2.0416666666666665
127,A690563,2014-10-22 14:32:00,Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair Mix,dark,2014-10-23 09:00:00,2013-10-22 00:00:00,Intact Male,1.0,0.0,2014,10,0.9345794392523363,0 days 18:28:00.000000000,0.7694444444444445
128,A681972,2014-06-22 11:24:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Siamese Mix,light,2014-06-29 14:49:00,2014-04-22 00:00:00,Neutered Male,0.16666666666666666,0.0,2014,6,0.8928571428571428,7 days 03:25:00.000000000,7.142361111111111
129,A697940,2015-03-04 14:22:00,Public Assist,Normal,Dog,Intact Female,7.0,Labrador Retriever Mix,dark,2015-03-11 17:00:00,2008-03-04 00:00:00,Intact Female,7.0,0.0,2015,3,1.3157894736842104,7 days 02:38:00.000000000,7.1097222222222225
130,A711463,2015-09-07 12:02:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2015-11-14 15:18:00,2015-07-31 00:00:00,Neutered Male,0.25,0.0,2015,9,1.1494252873563218,68 days 03:16:00.000000000,68.1361111111111
131,A690521,2014-10-21 18:45:00,Wildlife,Normal,Other,Unknown,0.5,Bat Mix,dark,2014-10-21 19:01:00,2014-04-21 00:00:00,Unknown,0.5,1.0,2014,10,0.9345794392523363,0 days 00:16:00.000000000,0.011111111111111113
132,A807892,2019-10-31 16:53:00,Stray,Nursing,Dog,Intact Male,0.07692307692307693,Labrador Retriever Mix,light,2019-12-07 18:38:00,2019-10-01 00:00:00,Neutered Male,0.16666666666666666,0.0,2019,10,0.9345794392523363,37 days 01:45:00.000000000,37.072916666666664
133,A773196,2018-05-29 11:21:00,Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair Mix,light,2018-06-16 13:22:00,2018-04-29 00:00:00,Intact Female,0.08333333333333333,0.0,2018,5,1.0416666666666665,18 days 02:01:00.000000000,18.084027777777777
134,A809821,2019-12-02 10:30:00,Stray,Nursing,Dog,Intact Male,0.0,German Shepherd Mix,dark,2020-01-31 17:01:00,2019-12-02 00:00:00,Neutered Male,0.08333333333333333,0.0,2019,12,1.25,60 days 06:31:00.000000000,60.27152777777778
135,A690703,2014-10-24 14:53:00,Stray,Normal,Dog,Intact Male,0.08333333333333333,Chihuahua Shorthair Mix,light,2014-11-06 13:48:00,2014-08-24 00:00:00,Neutered Male,0.16666666666666666,0.0,2014,10,0.9345794392523363,12 days 22:55:00.000000000,12.95486111111111
136,A782692,2018-10-19 17:55:00,Stray,Normal,Cat,Unknown,0.4166666666666667,Domestic Shorthair Mix,dark,2018-10-25 17:53:00,2018-05-19 00:00:00,Unknown,0.4166666666666667,0.0,2018,10,0.9345794392523363,5 days 23:58:00.000000000,5.998611111111112
137,A729846,2016-06-24 15:21:00,Stray,Nursing,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,dark,2016-06-24 15:24:00,2016-05-24 00:00:00,Intact Male,0.07692307692307693,0.0,2016,6,0.8928571428571428,0 days 00:03:00.000000000,0.0020833333333333333
138,A713136,2015-10-03 09:42:00,Owner Surrender,Normal,Cat,Spayed Female,5.0,Siamese Mix,dark,2015-10-07 14:23:00,2009-10-06 00:00:00,Spayed Female,6.0,0.0,2015,10,0.9345794392523363,4 days 04:41:00.000000000,4.195138888888889
139,A531598,2014-02-18 12:24:00,Stray,Normal,Dog,Neutered Male,6.0,Border Collie,dark,2014-02-18 16:53:00,2008-02-13 00:00:00,Neutered Male,6.0,0.0,2014,2,1.5151515151515151,0 days 04:29:00.000000000,0.18680555555555559
140,A667384,2013-11-17 11:27:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Pit Bull Mix,light,2013-11-21 18:23:00,2013-09-02 00:00:00,Spayed Female,0.16666666666666666,0.0,2013,11,1.098901098901099,4 days 06:56:00.000000000,4.288888888888889
141,A809449,2019-11-24 15:54:00,Stray,Normal,Dog,Intact Female,0.5833333333333334,Hovawart/Flat Coat Retriever,dark,2019-11-29 10:31:00,2019-03-29 00:00:00,Spayed Female,0.6666666666666666,0.0,2019,11,1.098901098901099,4 days 18:37:00.000000000,4.7756944444444445
142,A732900,2016-08-14 13:39:00,Stray,Injured,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2016-08-21 14:56:00,2016-06-23 00:00:00,Intact Male,0.08333333333333333,0.0,2016,8,1.2345679012345678,7 days 01:17:00.000000000,7.053472222222222
143,A812553,2020-01-24 15:21:00,Owner Surrender,Normal,Dog,Intact Female,0.5833333333333334,Pit Bull Mix,dark,2020-01-31 13:22:00,2019-06-24 00:00:00,Spayed Female,0.5833333333333334,0.0,2020,1,1.694915254237288,6 days 22:01:00.000000000,6.917361111111111
144,A756596,2017-08-22 15:01:00,Stray,Normal,Dog,Intact Male,8.0,Miniature Schnauzer,dark,2017-08-31 14:20:00,2009-08-22 00:00:00,Neutered Male,8.0,0.0,2017,8,1.2345679012345678,8 days 23:19:00.000000000,8.971527777777778
145,A779184,2018-09-12 06:48:00,Owner Surrender,Normal,Cat,Spayed Female,0.25,Domestic Shorthair Mix,dark,2018-10-17 10:08:00,2018-05-28 00:00:00,Spayed Female,0.3333333333333333,0.0,2018,9,1.1494252873563218,35 days 03:20:00.000000000,35.138888888888886
146,A798794,2019-06-30 15:37:00,Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,dark,2019-07-02 14:39:00,2019-06-02 00:00:00,Intact Female,0.07692307692307693,0.0,2019,6,0.8928571428571428,1 days 23:02:00.000000000,1.9597222222222221
147,A797531,2019-06-14 13:47:00,Stray,Normal,Cat,Intact Male,0.038461538461538464,Domestic Shorthair,dark,2019-06-14 15:47:00,2019-05-30 00:00:00,Intact Male,0.038461538461538464,0.0,2019,6,0.8928571428571428,0 days 02:00:00.000000000,0.08333333333333333
148,A688855,2014-11-03 22:29:00,Stray,Normal,Dog,Neutered Male,4.0,German Shepherd/Pit Bull,medium,2014-11-04 16:13:00,2010-09-26 00:00:00,Neutered Male,4.0,0.0,2014,11,1.098901098901099,0 days 17:44:00.000000000,0.7388888888888889
149,A793289,2019-04-22 18:45:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Shorthair Mix,dark,2019-04-23 11:18:00,2019-04-01 00:00:00,Intact Male,0.057692307692307696,0.0,2019,4,1.5873015873015872,0 days 16:33:00.000000000,0.6895833333333334
150,A702019,2015-10-14 15:34:00,Stray,Normal,Dog,Neutered Male,1.0,Labrador Retriever Mix,light,2016-01-15 18:43:00,2014-07-07 00:00:00,Neutered Male,1.0,0.0,2015,10,0.9345794392523363,93 days 03:09:00.000000000,93.13125000000001
151,A711795,2015-09-12 12:57:00,Stray,Normal,Cat,Unknown,0.3333333333333333,Domestic Shorthair Mix,dark,2015-09-12 13:11:00,2015-05-12 00:00:00,Unknown,0.3333333333333333,0.0,2015,9,1.1494252873563218,0 days 00:14:00.000000000,0.009722222222222222
152,A694053,2014-12-19 11:42:00,Stray,Normal,Dog,Intact Male,0.019230769230769232,Anatol Shepherd Mix,dark,2014-12-26 16:13:00,2014-12-12 00:00:00,Intact Male,0.038461538461538464,0.0,2014,12,1.25,7 days 04:31:00.000000000,7.188194444444444
153,A727015,2016-05-17 14:07:00,Wildlife,Normal,Other,Unknown,0.038461538461538464,Opossum,dark,2016-05-17 17:14:00,2016-05-01 00:00:00,Unknown,0.038461538461538464,1.0,2016,5,1.0416666666666665,0 days 03:07:00.000000000,0.12986111111111112
154,A673936,2019-09-04 11:43:00,Stray,Normal,Cat,Neutered Male,6.0,Bombay Mix,dark,2019-09-04 13:40:00,2012-11-04 00:00:00,Neutered Male,6.0,0.0,2019,9,1.1494252873563218,0 days 01:57:00.000000000,0.08125
155,A781168,2018-09-25 12:53:00,Stray,Normal,Cat,Intact Female,0.057692307692307696,Domestic Shorthair Mix,medium,2018-11-04 16:45:00,2018-09-02 00:00:00,Spayed Female,0.16666666666666666,0.0,2018,9,1.1494252873563218,40 days 03:52:00.000000000,40.16111111111111
156,A773583,2018-06-03 11:05:00,Stray,Normal,Dog,Neutered Male,1.0,Pit Bull Mix,dark,2018-06-10 19:38:00,2017-06-03 00:00:00,Neutered Male,1.0,0.0,2018,6,0.8928571428571428,7 days 08:33:00.000000000,7.35625
157,A680835,2014-06-08 15:02:00,Stray,Normal,Cat,Intact Female,2.0,Manx Mix,dark,2014-06-13 08:00:00,2012-06-08 00:00:00,Intact Female,2.0,0.0,2014,6,0.8928571428571428,4 days 16:58:00.000000000,4.706944444444445
158,A794236,2019-05-09 12:47:00,Stray,Normal,Dog,Intact Female,0.6666666666666666,Miniature Poodle,dark,2019-05-13 19:20:00,2018-09-05 00:00:00,Intact Female,0.6666666666666666,0.0,2019,5,1.0416666666666665,4 days 06:33:00.000000000,4.272916666666666
159,A738321,2016-11-12 16:45:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Medium Hair Mix,dark,2016-11-19 14:51:00,2016-09-27 00:00:00,Neutered Male,0.08333333333333333,0.0,2016,11,1.098901098901099,6 days 22:06:00.000000000,6.920833333333333
160,A673828,2014-03-03 12:51:00,Stray,Normal,Dog,Intact Male,1.0,Chihuahua Shorthair Mix,medium,2014-03-21 17:16:00,2012-09-03 00:00:00,Neutered Male,1.0,0.0,2014,3,1.3157894736842104,18 days 04:25:00.000000000,18.18402777777778
161,A631224,2017-12-20 16:11:00,Stray,Sick,Cat,Neutered Male,15.0,Domestic Longhair/Domestic Longhair,medium,2017-12-20 18:01:00,2002-07-02 00:00:00,Neutered Male,15.0,1.0,2017,12,1.25,0 days 01:50:00.000000000,0.0763888888888889
162,A711291,2015-09-05 09:10:00,Stray,Injured,Dog,Intact Male,1.0,Chihuahua Shorthair Mix,light,2015-09-11 16:04:00,2014-09-05 00:00:00,Intact Male,1.0,0.0,2015,9,1.1494252873563218,6 days 06:54:00.000000000,6.2875
163,A714224,2015-10-19 17:19:00,Owner Surrender,Normal,Dog,Spayed Female,6.0,Australian Cattle Dog/Beagle,medium,2015-11-15 14:54:00,2009-04-19 00:00:00,Spayed Female,6.0,0.0,2015,10,0.9345794392523363,26 days 21:35:00.000000000,26.899305555555557
164,A731800,2016-07-27 15:53:00,Stray,Normal,Dog,Intact Male,1.0,Scottish Terrier Mix,dark,2016-07-31 18:00:00,2015-07-27 00:00:00,Neutered Male,1.0,0.0,2016,7,1.2195121951219512,4 days 02:07:00.000000000,4.0881944444444445
165,A738368,2016-11-13 16:40:00,Stray,Normal,Cat,Intact Male,0.038461538461538464,Domestic Shorthair Mix,dark,2017-02-09 13:39:00,2016-10-29 00:00:00,Neutered Male,0.25,0.0,2016,11,1.098901098901099,87 days 20:59:00.000000000,87.87430555555557
166,A799999,2019-07-15 10:31:00,Stray,Normal,Dog,Intact Male,0.75,Plott Hound,dark,2019-08-30 09:41:00,2018-09-15 00:00:00,Neutered Male,0.9166666666666666,0.0,2019,7,1.2195121951219512,45 days 23:10:00.000000000,45.965277777777786
167,A698997,2015-03-20 16:18:00,Stray,Normal,Dog,Intact Male,1.0,German Shepherd Mix,dark,2015-03-29 15:48:00,2014-03-20 00:00:00,Intact Male,1.0,0.0,2015,3,1.3157894736842104,8 days 23:30:00.000000000,8.979166666666666
168,A721351,2016-02-25 11:21:00,Stray,Normal,Dog,Intact Female,1.0,Pit Bull Mix,medium,2016-06-10 15:29:00,2015-02-25 00:00:00,Spayed Female,1.0,1.0,2016,2,1.5151515151515151,106 days 04:08:00.000000000,106.17222222222222
169,A757642,2017-09-04 15:54:00,Public Assist,Normal,Dog,Intact Male,6.0,German Shepherd Mix,dark,2017-10-04 17:47:00,2011-09-04 00:00:00,Intact Male,6.0,0.0,2017,9,1.1494252873563218,30 days 01:53:00.000000000,30.07847222222222
170,A728934,2016-06-11 11:18:00,Owner Surrender,Normal,Cat,Spayed Female,14.0,Domestic Shorthair Mix,light,2016-07-02 19:16:00,2002-06-11 00:00:00,Spayed Female,14.0,0.0,2016,6,0.8928571428571428,21 days 07:58:00.000000000,21.331944444444446
171,A787320,2019-01-11 11:49:00,Stray,Normal,Dog,Intact Female,2.0,German Shepherd Mix,light,2019-01-18 12:08:00,2017-01-11 00:00:00,Spayed Female,2.0,0.0,2019,1,1.694915254237288,7 days 00:19:00.000000000,7.013194444444444
172,A655220,2014-01-22 15:14:00,Stray,Normal,Cat,Neutered Male,0.75,Domestic Longhair Mix,dark,2014-01-23 15:16:00,2013-04-22 00:00:00,Neutered Male,0.75,0.0,2014,1,1.694915254237288,1 days 00:02:00.000000000,1.0013888888888889
173,A711570,2015-09-09 09:05:00,Stray,Normal,Dog,Neutered Male,3.0,American Bulldog/Great Pyrenees,light,2015-09-15 11:27:00,2012-09-09 00:00:00,Neutered Male,3.0,0.0,2015,9,1.1494252873563218,6 days 02:22:00.000000000,6.098611111111111
174,A771903,2018-10-23 17:21:00,Stray,Normal,Dog,Intact Female,1.0,Maltese Mix,light,2018-10-30 11:44:00,2017-10-11 00:00:00,Spayed Female,1.0,0.0,2018,10,0.9345794392523363,6 days 18:23:00.000000000,6.7659722222222225
175,A713237,2015-10-04 14:08:00,Wildlife,Sick,Other,Unknown,3.0,Raccoon Mix,dark,2015-10-05 09:25:00,2012-10-04 00:00:00,Unknown,3.0,1.0,2015,10,0.9345794392523363,0 days 19:17:00.000000000,0.8034722222222223
176,A681122,2014-06-12 20:45:00,Public Assist,Normal,Cat,Intact Female,8.0,Domestic Shorthair Mix,dark,2014-06-24 17:02:00,2006-06-12 00:00:00,Spayed Female,8.0,0.0,2014,6,0.8928571428571428,11 days 20:17:00.000000000,11.84513888888889
177,A474001,2017-12-03 11:25:00,Owner Surrender,Normal,Cat,Spayed Female,11.0,Domestic Longhair Mix,light,2017-12-29 17:49:00,2006-07-27 00:00:00,Spayed Female,11.0,0.0,2017,12,1.25,26 days 06:24:00.000000000,26.266666666666666
178,A718321,2015-12-27 17:33:00,Owner Surrender,Normal,Cat,Spayed Female,1.0,Domestic Shorthair Mix,dark,2016-01-10 14:26:00,2014-12-27 00:00:00,Spayed Female,1.0,0.0,2015,12,1.25,13 days 20:53:00.000000000,13.870138888888889
179,A721642,2016-03-01 16:56:00,Stray,Normal,Cat,Intact Female,0.057692307692307696,Domestic Shorthair Mix,dark,2016-03-02 09:48:00,2016-02-08 00:00:00,Intact Female,0.057692307692307696,1.0,2016,3,1.3157894736842104,0 days 16:52:00.000000000,0.7027777777777778
180,A775681,2018-07-03 14:14:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Chihuahua Shorthair Mix,Tricolor,2019-01-22 14:48:00,2018-04-07 00:00:00,Intact Female,0.75,0.0,2018,7,1.2195121951219512,203 days 00:34:00.000000000,203.0236111111111
181,A702049,2015-05-08 12:49:00,Stray,Normal,Cat,Unknown,0.019230769230769232,Domestic Shorthair Mix,medium,2015-05-08 14:59:00,2015-04-28 00:00:00,Unknown,0.019230769230769232,0.0,2015,5,1.0416666666666665,0 days 02:10:00.000000000,0.09027777777777779
182,A703327,2015-05-23 12:00:00,Stray,Normal,Dog,Neutered Male,2.0,Australian Cattle Dog Mix,Tricolor,2015-05-23 17:01:00,2012-11-01 00:00:00,Neutered Male,2.0,0.0,2015,5,1.0416666666666665,0 days 05:01:00.000000000,0.20902777777777778
183,A666841,2013-11-07 19:47:00,Stray,Normal,Dog,Intact Male,0.08333333333333333,Labrador Retriever/Rottweiler,dark,2013-11-08 15:02:00,2013-09-07 00:00:00,Intact Male,0.16666666666666666,0.0,2013,11,1.098901098901099,0 days 19:15:00.000000000,0.8020833333333334
184,A724201,2016-04-13 16:41:00,Stray,Normal,Dog,Neutered Male,5.0,Rhod Ridgeback Mix,medium,2016-04-13 19:01:00,2011-04-13 00:00:00,Neutered Male,5.0,0.0,2016,4,1.5873015873015872,0 days 02:20:00.000000000,0.09722222222222222
185,A711101,2015-09-01 18:17:00,Stray,Normal,Dog,Spayed Female,0.16666666666666666,Labrador Retriever Mix,dark,2015-09-04 14:12:00,2015-06-09 00:00:00,Spayed Female,0.16666666666666666,0.0,2015,9,1.1494252873563218,2 days 19:55:00.000000000,2.8298611111111116
186,A701077,2015-04-24 18:04:00,Public Assist,Normal,Dog,Neutered Male,1.0,Chihuahua Shorthair Mix,medium,2015-05-03 11:55:00,2013-10-23 00:00:00,Neutered Male,1.0,0.0,2015,4,1.5873015873015872,8 days 17:51:00.000000000,8.74375
187,A768584,2018-03-22 11:15:00,Owner Surrender,Normal,Dog,Intact Female,2.0,Anatol Shepherd Mix,dark,2018-04-08 17:13:00,2016-03-22 00:00:00,Spayed Female,2.0,0.0,2018,3,1.3157894736842104,17 days 05:58:00.000000000,17.24861111111111
188,A687904,2014-09-11 16:33:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2014-09-29 17:50:00,2014-07-27 00:00:00,Intact Male,0.16666666666666666,0.0,2014,9,1.1494252873563218,18 days 01:17:00.000000000,18.053472222222222
189,A667105,2014-09-19 15:14:00,Stray,Normal,Dog,Neutered Male,6.0,Dachshund,medium,2014-09-19 16:13:00,2007-11-12 00:00:00,Neutered Male,6.0,0.0,2014,9,1.1494252873563218,0 days 00:59:00.000000000,0.04097222222222222
